id,material,name,location.city,location.city_id,location.country,location.country id,latitude,longitude,purposes.abandoned,purposes.air traffic control tower,purposes.belltower,purposes.bridge,purposes.casino,purposes.commercial,purposes.education,purposes.exhibition,purposes.government,purposes.hospital,purposes.hotel,purposes.industrial,purposes.library,purposes.multiple,purposes.museum,purposes.observation,purposes.office,purposes.other,purposes.religious,purposes.residential,purposes.retail,purposes.serviced apartments,purposes.telecommunications,statistics.floors above,statistics.height,statistics.number of purposes,statistics.rank,status.current,status.completed.is completed,status.completed.year,status.started.is started,status.started.year
744,steel,Aon Center,Los Angeles,1611,US,163,34.04922867,-118.2568665,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,62,261.519989,1,74,completed,TRUE,1974,TRUE,0
772,composite,Transamerica Pyramid,San Francisco,1683,US,163,37.79523849,-122.4027328,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,48,260,1,75,completed,TRUE,1972,TRUE,1969
775,steel,Comcast Building,New York City,1641,US,163,40.75899124,-73.97939301,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,70,259.0799866,1,76,completed,TRUE,1933,TRUE,1931
779,steel,Chase Tower,Chicago,1539,US,163,41.88161087,-87.63024139,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60,259.0799866,1,77,completed,TRUE,1969,TRUE,1966
783,steel,Two Liberty Place,Philadelphia,1657,US,163,39.95169067,-75.16742706,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,58,258.4700012,2,78,completed,TRUE,1990,TRUE,0
793,concrete,Park Tower,Chicago,1539,US,163,41.89702988,-87.62513733,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,68,257.3500061,2,79,completed,TRUE,2000,TRUE,1998
623,concrete,Devon Energy Center,Oklahoma City,1645,US,163,35.46686172,-97.51763153,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52,257.230011,1,80,completed,TRUE,2012,TRUE,2009
17153,concrete,Banco Santander Tower,Miami,1632,US,163,25.75996971,-80.1919632,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52,257,1,81,proposed,TRUE,0,TRUE,0
17214,concrete,One Bennett Park,Chicago,1539,US,163,41.89157867,-87.61560822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,67,256.9500122,1,82,proposed,TRUE,2018,TRUE,2016
801,steel,U.S. Steel Tower,Pittsburgh,1661,US,163,40.44129181,-79.99463654,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,64,256.3399963,1,83,completed,TRUE,1970,TRUE,1967
16055,concrete,One Manhattan Square,New York City,1641,US,163,40.71046829,-73.99124146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,68,253.3000031,1,84,under construction,TRUE,2019,TRUE,2015
829,concrete,Met 3,Miami,1632,US,163,25.77211952,-80.18953705,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,76,252.3800049,1,85,vision,TRUE,0,TRUE,0
781,concrete,Panorama Tower,Miami,1632,US,163,25.76324081,-80.1904068,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80,250.5500031,2,86,under construction,TRUE,2017,TRUE,2014
844,concrete,56 Leonard Street,New York City,1641,US,163,40.71760941,-74.0063324,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57,250.2400055,1,87,architecturally topped out,TRUE,2016,TRUE,2008
874,composite,One Atlantic Center,Atlanta,1509,US,163,33.78701019,-84.38733673,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50,249.9400024,1,88,completed,TRUE,1987,TRUE,0
887,concrete,The Legacy at Millennium Park,Chicago,1539,US,163,41.88135147,-87.62564087,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,73,249.3300018,1,89,completed,TRUE,2010,TRUE,2007
895,concrete,CitySpire,New York City,1641,US,163,40.7641983,-73.97969818,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,75,248.1100006,2,90,completed,TRUE,1987,TRUE,0
900,steel,28 Liberty,New York City,1641,US,163,40.70782089,-74.00904846,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60,247.8099976,2,91,completed,TRUE,1961,TRUE,1957
907,steel,4 Times Square,New York City,1641,US,163,40.75593948,-73.9858017,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,48,246.5399933,1,92,completed,TRUE,1999,TRUE,1996
909,steel,MetLife Building,New York City,1641,US,163,40.75342178,-73.97666931,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,59,246.2799988,1,93,completed,TRUE,1963,TRUE,1960
917,concrete/steel,Bloomberg Tower,New York City,1641,US,163,40.76174164,-73.96798706,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54,245.6199951,2,94,completed,TRUE,2004,TRUE,2000
664,steel,181 Fremont,San Francisco,1683,US,163,37.78974915,-122.3951569,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54,244.4499969,2,95,under construction,TRUE,2017,TRUE,2014
971,composite,Mellon Bank Center,Philadelphia,1657,US,163,39.95357895,-75.16954803,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54,241.4100037,1,96,completed,TRUE,1990,TRUE,0
969,steel,Woolworth Building,New York City,1641,US,163,40.7123909,-74.0082016,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57,241.3999939,1,97,completed,TRUE,1913,TRUE,1910
968,composite,IDS Tower,Minneapolis,1627,US,163,44.9759903,-93.27263641,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55,241.3800049,1,98,completed,TRUE,1973,TRUE,1969
973,concrete,Grant Park Tower III,Chicago,1539,US,163,41.86708832,-87.62303925,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,73,241,1,99,vision,TRUE,0,TRUE,0
974,steel,200 Clarendon,Boston,1524,US,163,42.34931946,-71.07510376,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,62,240.7899933,1,100,completed,TRUE,1976,TRUE,1972
977,concrete,Four Seasons Hotel & Tower,Miami,1632,US,163,25.75902939,-80.19177246,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,64,240.4100037,3,101,completed,TRUE,2003,TRUE,2000
984,composite,Comerica Bank Tower,Dallas,1554,US,163,32.78163147,-96.79631805,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60,239.8800049,1,102,completed,TRUE,1987,TRUE,0
1077,concrete/steel,Duke Energy Center,Charlotte,1544,US,163,35.22389984,-80.84860229,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,48,239.6999969,1,103,completed,TRUE,2010,TRUE,2007
1009,composite,300 North LaSalle,Chicago,1539,US,163,41.88822174,-87.63317108,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60,239.1199951,1,104,completed,TRUE,2009,TRUE,2006
1025,steel,30 Hudson Street,Jersey City,1605,US,163,40.7129097,-74.03375244,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,238.0500031,1,105,completed,TRUE,2004,TRUE,2001
14878,concrete,520 Park Avenue,New York City,1641,US,163,40.76369858,-73.97029877,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54,237.9199982,1,106,under construction,TRUE,2018,TRUE,2015
1026,steel,Bank of America Center,Houston,1593,US,163,29.76074982,-95.36659241,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56,237.75,1,107,completed,TRUE,1983,TRUE,1981
1027,steel,555 California Street,San Francisco,1683,US,163,37.792099,-122.403801,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52,237.4400024,1,108,completed,TRUE,1969,TRUE,0
1030,steel,1 Worldwide Plaza,New York City,1641,US,163,40.76222992,-73.98695374,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,47,237.1399994,1,109,completed,TRUE,1989,TRUE,1986
1306,concrete,50 West,New York City,1641,US,163,40.70772171,-74.01506042,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,64,237.0599976,1,110,architecturally topped out,TRUE,2017,TRUE,2008
1031,composite,Capella Tower,Minneapolis,1627,US,163,44.9763298,-93.26864624,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56,236.5299988,1,111,completed,TRUE,1992,TRUE,1989
1033,composite,Wells Fargo Center,Minneapolis,1627,US,163,44.97692871,-93.27091217,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56,236.3200073,1,112,completed,TRUE,1988,TRUE,0
1045,steel,1201 Third Avenue Tower,Seattle,1680,US,163,47.60726929,-122.3360825,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55,235.3099976,1,113,completed,TRUE,1988,TRUE,1986
1062,composite,191 Peachtree Tower,Atlanta,1509,US,163,33.75894165,-84.38668823,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50,234.6999969,1,114,completed,TRUE,1992,TRUE,0
1071,composite,Three First National Plaza,Chicago,1539,US,163,41.88238144,-87.63056946,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57,233.6499939,1,115,completed,TRUE,1981,TRUE,0
1075,composite,Southeast Financial Center,Miami,1632,US,163,25.77223969,-80.18742371,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55,232.8000031,1,116,completed,TRUE,1983,TRUE,1982
1079,steel,Heritage Plaza,Houston,1593,US,163,29.75880051,-95.37078094,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53,232.2599945,1,117,completed,TRUE,1987,TRUE,1984
1090,concrete,Carnegie Hall Tower,New York City,1641,US,163,40.76480865,-73.97962952,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60,230.7400055,1,118,completed,TRUE,1991,TRUE,1988
15530,steel/concrete,609 Main at Texas,Houston,1593,US,163,29.75934982,-95.36244202,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,49,230.6600037,2,119,under construction,TRUE,2017,TRUE,2014
1096,composite,Chicago Title & Trust Center,Chicago,1539,US,163,41.8848114,-87.63054657,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50,230.4799957,1,120,completed,TRUE,1992,TRUE,1990
1093,composite,Enterprise Plaza,Houston,1593,US,163,29.75781059,-95.36897278,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55,230.3999939,1,121,completed,TRUE,1980,TRUE,0
1109,steel,383 Madison Avenue,New York City,1641,US,163,40.75553894,-73.9766922,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,47,230.25,1,122,completed,TRUE,2001,TRUE,1999
9786,concrete,Courtyard & Residence Inn Manhattan/Central Park,New York City,1641,US,163,40.76435852,-73.98271179,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,67,229.6199951,1,123,completed,TRUE,2013,TRUE,2011
1118,steel,AXA Center,New York City,1641,US,163,40.76171875,-73.98184204,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51,229.2100067,1,124,completed,TRUE,1985,TRUE,0
15235,steel,130 North Franklin,Chicago,1539,US,163,41.88356018,-87.63578796,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53,229.0599976,1,125,proposed,TRUE,2019,TRUE,2016
959,concrete,Brickell Flatiron Building,Miami,1632,US,163,25.7639904,-80.19287872,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,64,228.6000061,1,126,proposed,TRUE,0,TRUE,2016
1123,steel,One Penn Plaza,New York City,1641,US,163,40.75128174,-73.99236298,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57,228.6000061,1,127,completed,TRUE,1972,TRUE,0
1126,steel,1251 Avenue of the Americas,New York City,1641,US,163,40.75997925,-73.98156738,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54,228.6000061,1,128,completed,TRUE,1972,TRUE,1967
1127,steel,Prudential Tower,Boston,1524,US,163,42.347229,-71.08264923,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52,228.6000061,1,129,completed,TRUE,1964,TRUE,0
1128,steel,Two California Plaza,Los Angeles,1611,US,163,34.05144119,-118.2515335,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52,228.6000061,1,129,completed,TRUE,1992,TRUE,0
1124,concrete/steel,Time Warner Center North Tower,New York City,1641,US,163,40.76893997,-73.98310852,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55,228.3200073,3,131,completed,TRUE,2004,TRUE,2000
1125,concrete/steel,Time Warner Center South Tower,New York City,1641,US,163,40.76831818,-73.98313904,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55,228.3200073,2,131,completed,TRUE,2004,TRUE,2000
1131,steel,Gas Company Tower,Los Angeles,1611,US,163,34.05007935,-118.2531891,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52,228.3000031,1,133,completed,TRUE,1991,TRUE,1988
1133,steel,Goldman Sachs Headquarters,New York City,1641,US,163,40.71479034,-74.01437378,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,228.3000031,1,134,completed,TRUE,2010,TRUE,2005
1151,steel,60 Wall Street,New York City,1641,US,163,40.70611954,-74.00849915,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55,227.0800018,1,135,completed,TRUE,1989,TRUE,1988
1152,composite,One Astor Plaza,New York City,1641,US,163,40.75790024,-73.98645782,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54,227.0800018,1,136,completed,TRUE,1972,TRUE,1968
1155,steel/concrete,RSA Battle House Tower,Mobile,1635,US,163,30.69330025,-88.03991699,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35,227.0800018,1,137,completed,TRUE,2007,TRUE,2003
1160,composite,Blue Cross-Blue Shield Tower,Chicago,1539,US,163,41.88478851,-87.61979675,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54,226.7200012,1,138,completed,TRUE,2010,TRUE,2007
1117,steel/concrete,7 World Trade Center,New York City,1641,US,163,40.71332169,-74.01213837,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,49,226.5,1,139,completed,TRUE,2006,TRUE,2002
1161,steel,One Liberty Plaza,New York City,1641,US,163,40.70985031,-74.0109024,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54,226.4700012,1,140,completed,TRUE,1972,TRUE,0
1169,steel,Twenty Exchange,New York City,1641,US,163,40.70544052,-74.0096817,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57,225.8600006,1,141,completed,TRUE,1931,TRUE,1929
1173,steel,Centerpoint Energy Plaza,Houston,1593,US,163,29.75712967,-95.36795044,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53,225.8600006,1,142,completed,TRUE,1996,TRUE,0
1176,composite,Two Union Square,Seattle,1680,US,163,47.6104393,-122.3319473,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56,225.5599976,1,143,completed,TRUE,1989,TRUE,1987
8966,steel,Three Logan,Philadelphia,1657,US,163,39.95534897,-75.16905975,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55,225.25,1,144,completed,TRUE,1991,TRUE,0
1177,steel,Three World Financial Center,New York City,1641,US,163,40.71353912,-74.01502228,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51,225.1999969,1,145,completed,TRUE,1986,TRUE,1985
18030,concrete,Paramount Miami Worldcenter,Miami,1632,US,163,25.78227997,-80.19180298,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60,224.8999939,1,146,proposed,TRUE,2018,TRUE,2016
